link,Breakfast and Brunch,Dinners,Lunch,title,ratings,num_reviews,ingredients,servings,cook_time,calorie,fat_g,carb_g,protein_g,cholesterol_mg,sodium_mg
https://www.allrecipes.com/recipe/143507/tropical-mango-and-pineapple-paradise-salsa/,0,0,1,tropical-mango-and-pineapple-paradise-salsa,4.35294103622437,16 reviews,"['1/2 fresh pineapple - peeled, cored, and chopped', '1 mango, peeled, seeded and chopped', '1/3 cup cilantro leaves', '1/4 cup key lime juice', '1 small red onion, coarsely chopped']",8.0,25 m,38 calories;,0.1,9.8,0.5,0,2
https://www.allrecipes.com/recipe/14351/summer-chicken-salad/,0,0,1,summer-chicken-salad,,,[],,,,,,,,
https://www.allrecipes.com/recipe/143555/mandarin-chicken-pasta-salad/,0,0,1,mandarin-chicken-pasta-salad,,,[],,,,,,,,
https://www.allrecipes.com/recipe/143587/grilled-chicken-salad-sandwich/,0,0,1,grilled-chicken-salad-sandwich,,,[],,,,,,,,
https://www.allrecipes.com/recipe/143596/easy-speedy-corn-muffins/,0,0,1,easy-speedy-corn-muffins,4.59999990463257,62 reviews,"['2 eggs', '1 (15 ounce) can cream-style corn', '1 tablespoon packed brown sugar', '2 (8.5 ounce) packages dry corn muffin mix']",12.0,26 m,199 calories;,4.8,35.0,4.9,32,765
https://www.allrecipes.com/recipe/143597/asian-coleslaw-light/,0,0,1,asian-coleslaw-light,4.42222213745117,35 reviews,"['1 (3 ounce) package beef ramen noodles', '2 cups boiling water', '3 tablespoons olive oil', '3 tablespoons apple cider vinegar', '3 tablespoons granular no-calorie sucralose sweetener (e.g., Splenda ®)', '1 (16 ounce) bag coleslaw mix', '6 green onions, chopped', '1/2 cup sunflower seeds']",6.0,2 h 15 m,135 calories;,9.2,11.8,1.5,6,72
https://www.allrecipes.com/recipe/143611/colombian-stewed-flank/,0,0,1,colombian-stewed-flank,4.3513512611389205,31 reviews,"['2 tablespoons corn oil', '1 pound flank steak', '1 large Spanish onion, thinly sliced', '4 large cloves garlic, chopped', '5 Roma tomatoes, chopped', '1/2 teaspoon salt', '2 teaspoons black pepper, or to taste', '1 1/2 teaspoons ground cumin', '2 1/2 cups water', '2 cubes beef bouillon, crumbled']",4.0,2 h 35 m,236 calories;,15.6,9.2,15.4,36,770
https://www.allrecipes.com/recipe/143619/curtido-el-salvadoran-cabbage-salad/,0,0,1,curtido-el-salvadoran-cabbage-salad,4.39393949508667,26 reviews,"['1/2 head green cabbage, cored and shredded', '1 carrot, grated', '1 quart boiling water', '3 green onions, minced', '1 cup distilled white vinegar', '1/2 cup water', '2 teaspoons dried oregano']",4.0,45 m,50 calories;,0.3,11.3,2.3,0,47
https://www.allrecipes.com/recipe/14367/sleepy-hollow-chicken-salad-supreme/,0,0,1,sleepy-hollow-chicken-salad-supreme,,,[],,,,,,,,
https://www.allrecipes.com/recipe/14379/mendocino-chicken-salad/,0,0,1,mendocino-chicken-salad,,,[],,,,,,,,
https://www.allrecipes.com/recipe/143850/killer-bacon-cheese-dogs/,0,0,1,killer-bacon-cheese-dogs,4.45588254928589,55 reviews,"['8 slices bacon', '8 all-beef hot dogs', '8 hot dog buns', '8 slices Swiss cheese', '1/2 cup barbeque sauce, or amount to taste', '1 small red onion, diced']",8.0,30 m,492 calories;,30.5,31.7,21.6,66,1296
https://www.allrecipes.com/recipe/14399/the-best-chicken-salad-ever/,0,0,1,the-best-chicken-salad-ever,,,[],,,,,,,,
https://www.allrecipes.com/recipe/144149/red-bliss-potato-salad-with-gorgonzola-and-walnuts/,0,0,1,red-bliss-potato-salad-with-gorgonzola-and-walnuts,4.318181991577149,15 reviews,"['1/2 cup walnuts', '12 small red new potatoes, halved', '1 large Granny Smith apple - halved, cored and thinly sliced', '1 small red onion, halved and thinly sliced', '1/2 cup crumbled Gorgonzola cheese', '1/4 cup extra-virgin olive oil', '1/4 cup champagne vinegar, or as needed', '1 tablespoon chopped fresh basil', 'salt to taste', 'white pepper to taste']",6.0,1 h 45 m,364 calories;,19.9,40.1,8.5,15,153
https://www.allrecipes.com/recipe/14415/cobb-salad/,0,0,1,cobb-salad,,,[],,,,,,,,
https://www.allrecipes.com/recipe/14421/chicken-salad-with-peaches-and-walnuts/,0,0,1,chicken-salad-with-peaches-and-walnuts,,,[],,,,,,,,
https://www.allrecipes.com/recipe/144308/brazilian-white-rice/,0,0,1,brazilian-white-rice,4.41379308700562,311 reviews,"['2 cups long-grain white rice', '2 tablespoons minced onion', '2 cloves garlic, minced', '2 tablespoons vegetable oil', '1 teaspoon salt', '4 cups hot water']",8.0,45 m,201 calories;,3.7,37.5,3.4,0,297
https://www.allrecipes.com/recipe/14431/easy-and-fast-cajun-chicken-caesar-salad/,0,0,1,easy-and-fast-cajun-chicken-caesar-salad,,,[],,,,,,,,
https://www.allrecipes.com/recipe/14481/angels-chunky-chicken-salad/,0,0,1,angels-chunky-chicken-salad,,,[],,,,,,,,
https://www.allrecipes.com/recipe/144944/the-earls-sandwich/,0,0,1,the-earls-sandwich,4.428571224212651,10 reviews,"['2 slices American cheese', '2 slices white bread, toasted', '3 slices deli-style sliced turkey breast', '2 tablespoons Russian salad dressing']",1.0,5 m,535 calories;,28.8,38.7,30.8,88,2472
https://www.allrecipes.com/recipe/144948/fresh-dill-pasta-salad/,0,0,1,fresh-dill-pasta-salad,4.47727251052856,29 reviews,"['1 (8 ounce) package seashell pasta', '1 cup mayonnaise', '1/4 cup sour cream', '1 1/2 tablespoons lemon juice', '1 1/2 tablespoons Dijon mustard', '1/4 cup chopped fresh dill weed', '1/4 teaspoon ground black pepper', '2 (4 ounce) cans small shrimp, drained', '1/2 cup chopped celery', '1/2 cup chopped seeded cucumber', '2 tomatoes, diced', '3 tablespoons minced shallot', 'salt to taste']",12.0,2 h 20 m,241 calories;,16.4,16.8,7.5,41,192
https://www.allrecipes.com/recipe/145421/tarragon-dill-grilled-chicken-salad/,0,0,1,tarragon-dill-grilled-chicken-salad,,,[],,,,,,,,
https://www.allrecipes.com/recipe/145572/thai-spicy-basil-chicken-fried-rice/,0,0,1,thai-spicy-basil-chicken-fried-rice,,,[],,,,,,,,
https://www.allrecipes.com/recipe/145920/cilantro-avocado-tomato-and-feta-salad/,0,0,1,cilantro-avocado-tomato-and-feta-salad,4.7380952835083,59 reviews,"['8 roma (plum) tomatoes, diced', '3 jalapeno peppers, seeded and diced', '3 bunches green onion, sliced', '4 ounces crumbled garlic and herb feta cheese', '4 avocados - peeled, pitted and diced', '2 tablespoons fresh lemon juice', '3 bunches cilantro, chopped', 'salt and ground black pepper to taste']",10.0,25 m,195 calories;,14.5,15.5,6.0,8,169
https://www.allrecipes.com/recipe/145929/chicken-salad-my-way/,0,0,1,chicken-salad-my-way,,,[],,,,,,,,
https://www.allrecipes.com/recipe/146065/herbed-rice-and-spicy-black-bean-salad/,0,0,1,herbed-rice-and-spicy-black-bean-salad,4.31578969955444,56 reviews,"['1 tablespoon chopped fresh basil', '1 tablespoon chopped fresh thyme', '1 tablespoon chopped fresh parsley', '1 tablespoon chopped fresh cilantro', '1/2 teaspoon salt', '1/2 teaspoon ground black pepper', '1/2 teaspoon cayenne pepper', '1/4 teaspoon garlic powder', '2 cups cold, cooked white rice', '1 (14 ounce) can black beans, rinsed and drained', '2 celery stalks, finely chopped', '1 (4 ounce) can chopped black olives', '3 green onions, chopped', '1/4 cup red wine vinegar', '1/4 cup extra-virgin olive oil']",8.0,55 m,185 calories;,8.8,22.1,4.5,0,477
https://www.allrecipes.com/recipe/146074/sliced-tomatoes-with-fresh-herb-dressing/,0,0,1,sliced-tomatoes-with-fresh-herb-dressing,4.58904123306274,58 reviews,"['4 large ripe tomatoes, sliced', '1/4 cup olive oil', '2 tablespoons chopped fresh thyme leaves', '2 tablespoons chopped fresh oregano', '2 tablespoons chopped fresh parsley', '2 tablespoons chopped fresh chives', '2 tablespoons minced garlic', '1/4 cup freshly grated Parmesan cheese', 'salt and ground black pepper to taste']",8.0,1 h 10 m,95 calories;,7.9,4.8,2.3,3,53
https://www.allrecipes.com/recipe/146092/savory-halibut-enchiladas/,0,0,1,savory-halibut-enchiladas,4.66666650772095,50 reviews,"['2 pounds skinless halibut fillets, cut into large pieces', '1 pinch garlic powder', 'salt and ground black pepper to taste', '1 bunch green onions, chopped', '1 green bell pepper, finely chopped', '1/4 cup coarsely chopped fresh cilantro', '1/2 cup sour cream', '1/4 cup mayonnaise', '1 cup shredded Cheddar cheese', '2 (10 ounce) cans enchilada sauce', '8 flour tortillas', '1 cup shredded Cheddar cheese', '2 avocados - peeled, pitted, and sliced']",8.0,2 h 12 m,605 calories;,32.8,40.3,38.2,75,707
https://www.allrecipes.com/recipe/146137/zucchini-skins/,0,0,1,zucchini-skins,,,[],,,,,,,,
https://www.allrecipes.com/recipe/146229/slow-cooker-german-style-pork-roast-with-sauerkraut-and-potatoes/,0,0,1,slow-cooker-german-style-pork-roast-with-sauerkraut-and-potatoes,4.40875911712646,109 reviews,"['6 white potatoes, peeled and quartered', '1 tablespoon minced garlic', 'salt and pepper to taste', '1 (3 pound) boneless pork loin roast', '1 (32 ounce) jar sauerkraut with liquid', '2 teaspoons caraway seeds']",8.0,8 h 20 m,385 calories;,15.2,30.5,31.3,83,810
https://www.allrecipes.com/recipe/146626/the-worlds-greatest-crab-recipe/,0,0,1,the-worlds-greatest-crab-recipe,4.725274562835692,73 reviews,"['1/2 cup olive oil', '1/2 cup butter', '1/2 cup minced garlic', '4 pounds Snow Crab clusters, thawed if necessary']",4.0,16 m,957 calories;,72.7,5.8,68.9,395,1293
https://www.allrecipes.com/recipe/146728/cape-cod-turkey-salad/,0,0,1,cape-cod-turkey-salad,4.54545450210571,10 reviews,"['3 cups diced cooked turkey', '1 cup diced celery', '1/2 cup dried cranberries', '1/2 cup coarsely chopped walnuts', '1 cup mayonnaise', '1/2 cup sour cream', '2 tablespoons chopped fresh parsley', '1 tablespoon chopped fresh rosemary', '1/4 teaspoon salt', '1/8 teaspoon black pepper']",6.0,1 h 25 m,521 calories;,43.0,12.3,23.1,76,381
https://www.allrecipes.com/recipe/146767/hot-banana-salsa/,0,0,1,hot-banana-salsa,4.72222232818604,28 reviews,"['1 large firm banana, peeled and diced', '1/2 cup red bell pepper, seeded and diced', '1/2 cup green bell pepper, seeded and diced', '1/2 cup yellow bell pepper, seeded and diced', '3 tablespoons chopped fresh cilantro', '2 green onions, chopped', '2 tablespoons fresh lime juice', '1 tablespoon brown sugar', '2 teaspoons minced fresh ginger root', '2 teaspoons olive oil', '1 teaspoon minced habanero pepper', 'salt to taste']",24.0,30 m,14 calories;,0.4,2.6,0.2,0,< 1
https://www.allrecipes.com/recipe/146992/sugar-toasted-almond-spinach-salad/,0,0,1,sugar-toasted-almond-spinach-salad,4.7142858505249015,19 reviews,"['1/2 cup slivered almonds', '3 tablespoons white sugar', '3/4 cup red wine vinegar', '1/3 cup salad oil', '1/3 cup white sugar', '2 tablespoons yellow mustard', '3/4 tablespoon poppy seeds', '3/4 teaspoon salt', '1 head romaine lettuce, torn into bite sized pieces', '1 (6 ounce) bag baby spinach leaves', '3/4 pound sliced mushrooms', '3/4 pound shredded Swiss cheese', '1 red onion, chopped', '1 cup mandarin oranges']",12.0,33 m,262 calories;,17.4,17.9,10.9,26,245
https://www.allrecipes.com/recipe/147050/marinated-green-beans-with-olives-tomatoes-and-feta/,0,0,1,marinated-green-beans-with-olives-tomatoes-and-feta,4.5903615951538095,68 reviews,"['2 pounds fresh green beans, trimmed', '1/4 cup olive oil', '2 cloves garlic, minced', '1 cup kalamata olives, pitted and sliced', '2 tomatoes, seeded and chopped', '2 tablespoons red wine vinegar', '1 tablespoon chopped fresh oregano', '1/2 teaspoon salt', '1/4 teaspoon ground black pepper', '1 (8 ounce) package crumbled feta', '1 bunch fresh oregano sprigs']",10.0,3 h 40 m,183 calories;,14.0,10.6,5.5,20,597
https://www.allrecipes.com/recipe/147076/grilled-italian-sausage-with-marinated-tomatoes/,0,0,1,grilled-italian-sausage-with-marinated-tomatoes,4.719298362731929,41 reviews,"['1 1/2 tablespoons red wine vinegar', '1 tablespoon balsamic vinegar', '1/4 teaspoon salt', '1/8 teaspoon fresh-ground black pepper', '1 teaspoon dried oregano', '1 teaspoon dried basil', '1 1/2 tablespoons olive oil', '3 vine-ripened tomatoes, each cut into 6 slices', '1/3 red onion, thinly sliced', '6 (4 ounce) mild Italian sausage links', '6 French rolls, halved lengthwise']",6.0,35 m,447 calories;,26.4,32.2,19.6,45,1325
https://www.allrecipes.com/recipe/147142/roasted-vegetable-stock/,0,0,1,roasted-vegetable-stock,4.6999998092651385,57 reviews,"['1 whole head garlic', '4 carrots, cut into chunks', '4 stalks celery, cut into chunks', '3 onions, cut into chunks', '1 green pepper, quartered', '1 tomato, quartered', '1/3 cup olive oil', 'salt and pepper to taste', '8 cups water', '1 1/2 teaspoons dried thyme', '1 1/2 teaspoons dried parsley', '2 bay leaves']",8.0,3 h 5 m,132 calories;,9.3,11.9,1.7,0,53
https://www.allrecipes.com/recipe/147337/oven-spamr-sandwiches/,0,0,1,oven-spamr-sandwiches,4.38888883590698,15 reviews,"['1 (12 ounce) can fully cooked luncheon meat (such as SPAM®), cubed', '3/4 (1 pound) loaf processed cheese food (such as Velveeta®), cubed', '2 tablespoons sweet pickle relish', '1/2 cup creamy salad dressing (such as Miracle Whip®)', '8 hamburger buns, split']",8.0,25 m,443 calories;,28.4,29.5,17.0,68,1509
https://www.allrecipes.com/recipe/147565/spinach-basil-pasta-salad/,0,0,1,spinach-basil-pasta-salad,4.68075132369995,162 reviews,"['1 (16 ounce) package bow tie pasta', '1 (6 ounce) package spinach leaves', '2 cups fresh basil leaves', '1/2 cup extra virgin olive oil', '3 cloves garlic, minced', '4 ounces prosciutto, diced', 'salt and ground black pepper to taste', '3/4 cup freshly grated Parmesan cheese', '1/2 cup toasted pine nuts']",10.0,30 m,372 calories;,20.7,36.4,13.6,15,345
https://www.allrecipes.com/recipe/147670/aw-some-coleslaw/,0,0,1,aw-some-coleslaw,4.69206857681274,508 reviews,"['1/2 cup mayonnaise', '1/3 cup white sugar', '1/4 cup milk', '2 1/2 tablespoons lemon juice', '1 1/2 tablespoons vinegar', 'salt and pepper to taste', '9 1/2 cups shredded cabbage', '1/2 cup grated carrots', '1/4 cup minced sweet onion']",12.0,8 h 15 m,108 calories;,7.4,10.3,1.1,4,80
https://www.allrecipes.com/recipe/148509/vegan-friendly-falafel/,0,0,1,vegan-friendly-falafel,4.5500001907348615,49 reviews,"['1 pound dry garbanzo beans', '1 onion, quartered', '1 potato, peeled and quartered', '4 cloves garlic, minced', '1/2 cup cilantro leaves, chopped', '1 teaspoon ground coriander', '1 teaspoon ground cumin', '2 teaspoons salt', '1/2 teaspoon ground black pepper', '1/2 teaspoon cayenne pepper', '2 teaspoons fresh lemon juice', '1 tablespoon olive oil', '1 tablespoon all-purpose flour', '2 teaspoons baking soda', '2 cups canola oil']",10.0,1 d 2 h 25 m,245 calories;,8.7,33.8,9.6,0,731
https://www.allrecipes.com/recipe/148515/my-moms-good-old-potato-salad/,0,0,1,my-moms-good-old-potato-salad,4.51818180084229,83 reviews,"['5 pounds potatoes, peeled and chopped', '10 eggs', '1 large onion, chopped', '1 (24 ounce) jar sweet pickles, drained and chopped', '2 cups mayonnaise']",8.0,2 h 25 m,788 calories;,50.5,71.5,14.8,253,806
https://www.allrecipes.com/recipe/148747/mushroom-leek-chicken-sausage-and-tortellini-soup/,0,0,1,mushroom-leek-chicken-sausage-and-tortellini-soup,,,[],,,,,,,,
https://www.allrecipes.com/recipe/148802/thai-curry-soup/,0,0,1,thai-curry-soup,4.53256702423096,198 reviews,"['2 ounces rice noodles (pad thai noodles)', '1 tablespoon olive oil', '1 clove garlic, minced', '1 1/2 tablespoons minced lemon grass', '1 teaspoon ground ginger', '2 teaspoons red curry paste', '1 (32 ounce) carton chicken broth', '2 tablespoons soy sauce', '1 tablespoon white sugar', '1 (13.5 ounce) can reduced-fat coconut milk', '1/2 cup peeled and deveined medium shrimp', '1/2 cup sliced mushrooms', '1 (10 ounce) bag baby spinach leaves', '2 tablespoons fresh lime juice', '1/4 cup chopped cilantro', '2 green onions, thinly sliced']",4.0,50 m,247 calories;,13.1,23.8,8.2,30,1695
https://www.allrecipes.com/recipe/149218/spiced-slow-cooker-applesauce/,0,0,1,spiced-slow-cooker-applesauce,4.60493850708008,310 reviews,"['8 apples - peeled, cored, and thinly sliced', '1/2 cup water', '3/4 cup packed brown sugar', '1/2 teaspoon pumpkin pie spice']",8.0,6 h 40 m,150 calories;,0.2,39.4,0.4,0,8
https://www.allrecipes.com/recipe/149239/easiest-mac-n-cheese-ever/,0,0,1,easiest-mac-n-cheese-ever,4.34042549133301,39 reviews,"['4 ounces elbow macaroni', '4 ounces cubed processed cheese food', '2 fluid ounces milk', '1/4 teaspoon ground black pepper']",6.0,20 m,136 calories;,5.2,15.9,6.2,16,241
https://www.allrecipes.com/recipe/149302/tomato-and-bread-soup/,0,0,1,tomato-and-bread-soup,4.63157892227173,14 reviews,"['4 tablespoons olive oil', '1 pinch crushed red pepper flakes', '4 cups stale white bread, cut into cubes', '2 tablespoons olive oil', '2 cloves garlic, minced', '1 onion, chopped', '2 (12 ounce) cans diced tomatoes', '6 cups low-sodium chicken broth', '1 tablespoon chopped fresh parsley', '1/4 cup grated Parmesan cheese', '3 tablespoons chopped fresh basil']",8.0,1 h 15 m,172 calories;,11.5,13.4,3.3,2,292
https://www.allrecipes.com/recipe/149356/slow-and-easy-beef-stock/,0,0,1,slow-and-easy-beef-stock,4.94444465637207,17 reviews,"['10 pounds beef soup bones, cut into pieces', 'water to cover']",4.0,1 d 23 h,0 calories;,0.0,0.0,0.0,0,28
https://www.allrecipes.com/recipe/149448/fresh-mint-and-cilantro-melon-salad/,0,0,1,fresh-mint-and-cilantro-melon-salad,4.3809523582458505,37 reviews,"['4 cups 1-inch chunks honeydew', '1 tablespoon fresh lime juice', '3 tablespoons chopped cilantro leaves and stems', '1/3 cup chopped fresh mint leaves', 'white sugar to taste']",10.0,2 h 15 m,27 calories;,0.1,6.7,0.4,0,13
https://www.allrecipes.com/recipe/149731/kyles-favorite-beef-stew/,0,0,1,kyles-favorite-beef-stew,4.61870527267456,392 reviews,"['3 pounds cubed beef stew meat', '1/4 cup all-purpose flour', '1/2 teaspoon salt', '3 tablespoons olive oil', '3 tablespoons Worcestershire sauce', '1 pound carrots, peeled and cut into 2-inch pieces', '4 large potatoes, cubed', '1 tablespoon dried parsley', '1 1/2 teaspoons ground black pepper', '2 cups boiling water', '2 (1 ounce) envelopes onion soup mix', '3 tablespoons butter', '3 large onions, quartered', '2 tablespoons minced garlic', '1/2 cup burgundy wine', '2 (6 ounce) packages fresh button mushrooms, halved', '1/4 cup warm water', '3 tablespoons cornstarch']",10.0,7 h 45 m,617 calories;,34.3,46.6,30.7,100,961
https://www.allrecipes.com/recipe/149799/easy-cold-pasta-salad/,0,0,1,easy-cold-pasta-salad,4.59154939651489,57 reviews,"['14 ounces uncooked rotini pasta', '2 cucumbers, chopped', '1/2 onion, finely chopped', '10 cherry tomatoes, quartered', '3/4 cup pitted black olives, sliced', '1 cup Italian-style salad dressing']",8.0,2 h 30 m,297 calories;,10.6,43.9,7.2,0,608
https://www.allrecipes.com/recipe/149954/swabian-meatballs-fleischkuechle/,0,0,1,swabian-meatballs-fleischkuechle,4.44444465637207,25 reviews,"['1/2 cup milk', '2 hard rolls, day-old', '1/2 pound ground beef', '1/2 pound ground pork', '2 eggs', '1 onion, minced', '4 tablespoons chopped fresh parsley', '1 teaspoon dried marjoram', '1 tablespoon minced garlic', 'salt and ground black pepper to taste', '2 tablespoons butter']",8.0,42 m,195 calories;,13.0,6.2,13.0,95,123
https://www.allrecipes.com/recipe/149975/beer-brats/,0,0,1,beer-brats,4.57062149047852,256 reviews,"['4 (12 ounce) cans beer', '1 large onion, diced', '10 bratwurst', '2 teaspoons red pepper flakes', '1 teaspoon garlic powder', '1 teaspoon salt', '1/2 teaspoon ground black pepper']",10.0,25 m,382 calories;,27.4,9.7,13.8,69,1031
https://www.allrecipes.com/recipe/150251/shish-tawook-grilled-chicken/,0,0,1,shish-tawook-grilled-chicken,,,[],,,,,,,,
https://www.allrecipes.com/recipe/150273/spicy-pimento-cheese-sandwiches-with-avocado-and-bacon/,0,0,1,spicy-pimento-cheese-sandwiches-with-avocado-and-bacon,4.55999994277954,21 reviews,"['4 slices bacon', '1 (3 ounce) package cream cheese, at room temperature', '1 cup shredded Cheddar cheese', '1 cup shredded Monterey Jack cheese', '1/2 cup mayonnaise', '1/4 teaspoon salt', 'ground black pepper, to taste', '1/8 teaspoon garlic powder', '3 tablespoons pimentos, chopped', '1 teaspoon grated onion', 'jalapeno pepper, seeded and chopped', '1/4 teaspoon cayenne pepper', '4 slices bread (your choice)', '1 avocado - peeled, pitted and sliced']",2.0,20 m,1383 calories;,118.5,39.8,44.6,198,2160
https://www.allrecipes.com/recipe/150306/the-best-chicken-fried-steak/,0,0,1,the-best-chicken-fried-steak,4.46818161010742,967 reviews,"['4 (1/2 pound) beef cube steaks', '2 cups all-purpose flour', '2 teaspoons baking powder', '1 teaspoon baking soda', '1 teaspoon black pepper', '3/4 teaspoon salt', '1 1/2 cups buttermilk', '1 egg', '1 tablespoon hot pepper sauce (e.g. Tabasco™)', '2 cloves garlic, minced', '3 cups vegetable shortening for deep frying', '1/4 cup all-purpose flour', '4 cups milk', 'kosher salt and ground black pepper to taste']",4.0,40 m,791 calories;,34.3,71.1,47.0,124,1393
https://www.allrecipes.com/recipe/150353/roasted-garlic-flat-iron-steak/,0,0,1,roasted-garlic-flat-iron-steak,4.40350866317749,47 reviews,"['15 cloves garlic', '1 tablespoon olive oil', '1/2 cup olive oil', '4 (8 ounce) flat iron steaks', 'salt and ground black pepper to taste']",4.0,35 m,710 calories;,56.5,3.7,47.3,155,148
https://www.allrecipes.com/recipe/150738/wedge-salad-with-elegant-blue-cheese-dressing/,0,0,1,wedge-salad-with-elegant-blue-cheese-dressing,4.59459447860718,114 reviews,"['1/2 pound crumbled blue cheese', '1/4 cup sour cream', '1/3 cup buttermilk', '1/2 cup mayonnaise', '1/4 cup red wine vinegar', '1 tablespoon extra-virgin olive oil', '1 1/2 tablespoons white sugar', '1 clove garlic, minced', 'ground black pepper to taste', '1 head iceberg lettuce, cut into 8 wedges', '2 roma tomatoes, diced', '1 small red onion, thinly sliced', '1/2 pound crumbled blue cheese']",8.0,1 d 30 m,362 calories;,30.6,9.1,13.7,51,892
https://www.allrecipes.com/recipe/151027/quick-and-super-easy-chicken-and-dumplings/,0,0,1,quick-and-super-easy-chicken-and-dumplings,,,[],,,,,,,,
https://www.allrecipes.com/recipe/151249/jennys-sweet-waldorf-salad/,0,0,1,jennys-sweet-waldorf-salad,4.67307710647583,35 reviews,"['2 Granny Smith apples, cored and diced', '1 Red Delicious apple, cored and diced', '1 Asian pear, cored and cubed', '1 stalk celery, diced', '1/2 cup sliced almonds', '1 cup golden raisins', '1 cup seedless green grapes, halved', '1 1/2 cups sweetened dried cranberries', '1 1/4 cups plain yogurt', '1/4 cup white sugar', '1/3 cup brown sugar', '3/4 cup mayonnaise', '3 tablespoons lemon juice', '1/2 teaspoon ground cinnamon']",8.0,20 m,451 calories;,20.3,67.5,4.6,10,154
https://www.allrecipes.com/recipe/151379/slow-cooker-barbequed-pork-for-sandwiches/,0,0,1,slow-cooker-barbequed-pork-for-sandwiches,4.64197540283203,71 reviews,"['2 1/2 pounds boneless pork roast', 'salt and ground black pepper to taste', '2 cups strong brewed coffee', '2 tablespoons Worcestershire sauce', '2 tablespoons bourbon whiskey', '10 cloves garlic', '3 cups beef broth', '1 cup water', '1 small onion, diced', '1 pinch crushed red pepper flakes', '2 (12 ounce) bottles barbeque sauce']",12.0,7 h 10 m,224 calories;,9.2,22.3,10.6,37,914
https://www.allrecipes.com/recipe/151905/tarte-a-loignon-french-onion-pie/,0,0,1,tarte-a-loignon-french-onion-pie,4.8000001907348615,23 reviews,"['10 slices bacon, cut into 1 inch pieces', '5 onions, thinly sliced', '1 teaspoon salt', '1/8 teaspoon freshly ground black pepper', '1/2 cup milk', '1/2 cup heavy cream', '1 tablespoon all-purpose flour', '4 eggs', '1 pinch ground nutmeg', '1 (9 inch) unbaked pie crust']",10.0,1 h 20 m,344 calories;,25.4,20.7,8.9,111,601
https://www.allrecipes.com/recipe/151940/spicy-sweet-potato-and-coconut-soup/,0,0,1,spicy-sweet-potato-and-coconut-soup,4.598591327667241,219 reviews,"['1 1/2 pounds orange-fleshed sweet potatoes', '1 tablespoon vegetable oil', '1 onion, chopped', '1 (2 inch) piece fresh ginger root, thinly sliced', '1 tablespoon red curry paste', '1 (15 ounce) can unsweetened coconut milk', '3 cups vegetable broth', '3 1/2 tablespoons lemon juice', '1 teaspoon sea salt', '1 tablespoon toasted sesame oil', '1/2 cup chopped fresh cilantro']",6.0,1 h 5 m,306 calories;,20.0,30.6,4.1,0,646
https://www.allrecipes.com/recipe/151944/smoked-salmon-chowder/,0,0,1,smoked-salmon-chowder,4.7142858505249015,61 reviews,"['10 slices bacon, chopped', '2 large onions, finely chopped', '4 stalks celery, finely chopped', '3 carrots, finely chopped', '5 green onions, finely chopped', '1/3 cup chopped fresh parsley', '1/2 cup water', '6 cups fish stock', 'salt to taste', '1 1/2 tablespoons ground black pepper', '1 1/2 tablespoons dried dill weed', '8 red potatoes, cubed', '1 cup butter', '1 cup all-purpose flour', '5 cups milk', '3/4 cup white wine (optional)', '1/4 cup lemon juice', '1 1/2 pounds flaked or chopped smoked salmon', '1 1/2 cups frozen corn kernels']",6.0,1 h 20 m,1144 calories;,63.3,93.1,48.4,155,2405
https://www.allrecipes.com/recipe/152048/tostones/,0,0,1,tostones,4.8125,13 reviews,"['1/4 cup vegetable oil', '3 green plantains, peeled, and cut into 1-inch pieces', '1 pinch garlic powder', 'salt to taste']",8.0,22 m,88 calories;,0.9,21.5,0.9,0,3
https://www.allrecipes.com/recipe/152171/superior-shores-slaw/,0,0,1,superior-shores-slaw,4.5,30 reviews,"['8 slices bacon', '1 cup mayonnaise', '1/4 cup red wine vinegar', '1/4 cup sugar', '1 teaspoon celery seed', '1 (16 ounce) bag coleslaw mix', '1 green onion, chopped']",6.0,20 m,426 calories;,36.3,20.1,6.0,34,511
https://www.allrecipes.com/recipe/152178/strawberry-summer-salad/,0,0,1,strawberry-summer-salad,4.72340440750122,35 reviews,"['1 cup mayonnaise', '1/4 cup white sugar', '1 tablespoon white vinegar', '1 tablespoon poppy seeds', '1 head iceberg lettuce, torn into bite-size pieces', '1 bunch fresh spinach, washed, stems removed', '1/2 cup diced red onion', '1 (16 ounce) package fresh strawberries, hulled and sliced']",8.0,20 m,269 calories;,22.7,16.2,2.8,10,198
https://www.allrecipes.com/recipe/152209/dijon-chicken-salad/,0,0,1,dijon-chicken-salad,,,[],,,,,,,,
https://www.allrecipes.com/recipe/152211/spaghetti-squash-with-pine-nuts-sage-and-romano/,0,0,1,spaghetti-squash-with-pine-nuts-sage-and-romano,4.352656841278081,156 reviews,"['1 spaghetti squash, halved lengthwise and seeded', '1/4 cup toasted pine nuts', '1/4 cup grated Pecorino Romano cheese', '2 tablespoons chopped fresh sage', '2 teaspoons butter, melted', 'salt and pepper to taste']",4.0,1 h,150 calories;,9.4,13.7,5.6,13,134
https://www.allrecipes.com/recipe/152213/not-your-everyday-green-beans/,0,0,1,not-your-everyday-green-beans,,,[],,,,,,,,
