beef_poultry,veggies,pork_fish,asian,baking,curry_based,cheese_based,pepper_based,title
0.05179154872894287,0.09395886957645416,0.1513390690088272,0.11088555306196213,0.058771543204784386,0.061079163104295724,0.25511494278907776,0.21705928444862368,Great Pimento Cheese
0.12786608934402466,0.05547874048352242,0.2442323565483093,0.05517730861902237,0.05844543129205704,0.05679952353239059,0.2317582070827484,0.17024235427379608,Griddle Style Philly Steak Sandwiches
0.11116521060466766,0.11115729808807373,0.11122997850179672,0.11480451375246048,0.21814820170402527,0.1111912727355957,0.1111532896757126,0.11115020513534546,Harvey Ham Sandwiches
0.06394294649362564,0.06973932683467865,0.22104404866695404,0.0823008120059967,0.1057368740439415,0.3415202498435974,0.059625338762998574,0.05609041452407837,Yummy Lemon Salmon Burgers
0.057110540568828576,0.270391047000885,0.05137106776237488,0.09990084171295166,0.07307729870080948,0.17045888304710388,0.11071180552244186,0.16697853803634646,Quick Sausage And Bell Pepper Calzones
0.04574810341000557,0.08350271731615068,0.3846377730369568,0.10673818737268448,0.041045691817998886,0.19115017354488373,0.04246993735432625,0.10470741987228394,Vietnamese Sandwich
0.07376785576343536,0.06878456473350525,0.4745155274868012,0.08102733641862869,0.07993541657924652,0.07012570649385452,0.06717952340841292,0.08466404676437378,Tuna Noodles Pickles And Cheese
0.13043968379497528,0.13204920291900635,0.32857853174209595,0.06936940550804138,0.06467545032501221,0.07876129448413849,0.13185478746891022,0.06427162140607834,Grape And Feta Salad
0.1055808737874031,0.17619353532791138,0.113637737929821,0.11754979193210602,0.11363986134529115,0.11925949901342392,0.09944839030504228,0.15469032526016235,Green Banana Fries
0.1723872721195221,0.10278411209583282,0.06898843497037888,0.15897610783576965,0.10214952379465103,0.1320640593767166,0.06829182803630829,0.19435863196849826,Authentic German Potato Salad
0.07389100641012193,0.06834431737661363,0.2605044543743133,0.08801061660051346,0.06397023051977158,0.0706351026892662,0.308042973279953,0.06660127639770508,Stefs Super Cheesy Garlic Bread
0.1676470935344696,0.1491994559764862,0.05227752774953842,0.049310971051454544,0.04771821200847626,0.07721522450447083,0.2005157321691513,0.2561157643795013,Crawfish Potato Soup
0.23923783004283905,0.0939181223511696,0.1889812350273133,0.0969957783818245,0.0952705815434456,0.09552416205406188,0.09525693953037262,0.09481531381607056,Slow Cooked Corned Beef For Sandwiches
0.23149901628494265,0.05473038554191589,0.05309457331895828,0.05128611996769905,0.05381083860993385,0.05249815434217453,0.3755228519439697,0.12755808234214785,Corn Chowder   Fast And Great
0.04243496432900429,0.4104838669300079,0.17387323081493378,0.04517080262303352,0.04146740213036537,0.10121643543243407,0.12350442260503768,0.061848897486925125,Italian Subs   Restaurant Style
0.06107846274971963,0.11002418398857117,0.23368604481220245,0.05517178028821945,0.09820957481861116,0.05516242980957031,0.2264748066663742,0.16019269824028015,Awesome Egg Salad With A Kick
0.1556151658296585,0.1476893573999405,0.07544437795877458,0.11889789998531344,0.13698777556419373,0.16609378159046173,0.120353102684021,0.07891852408647537,Ukrainian Red Borscht Soup
0.07570218294858932,0.11315347254276276,0.2201695591211319,0.059776406735181815,0.16990436613559726,0.19686052203178409,0.10319896042346954,0.06123457103967666,Ukrainian Sandwiches
0.17616765201091766,0.08094608783721924,0.07490770518779755,0.11037390679121016,0.13995037972927096,0.08448298275470734,0.07514078170061111,0.2580305337905884,Fennel Soup
0.04743393883109093,0.04673939198255539,0.13108353316783905,0.4114590585231781,0.1221713125705719,0.11917585879564285,0.04131319746375084,0.08062373846769333,Hawaiian Pork Hash
0.06598995625972748,0.06426410377025604,0.2597200274467468,0.06280729174613953,0.20024745166301727,0.12882475554943085,0.06813891232013702,0.1500074863433838,Aunt Bevs Glorified Grilled Cheese Sandwich
0.08329851180315018,0.1329243928194046,0.2733828127384186,0.06180530041456224,0.07049345225095749,0.12800557911396027,0.20120517909526825,0.048884745687246316,Texas German Potato Salad
0.059505313634872437,0.16435286402702332,0.06276782602071762,0.07091355323791504,0.4561664760112762,0.06574487686157228,0.05738024413585663,0.06316880881786346,Bread In A Bag
0.0599835216999054,0.2255914658308029,0.059642322361469276,0.0658121109008789,0.05902437493205071,0.241091936826706,0.05911976844072344,0.229734480381012,Spicy Mango Salad
0.2459724843502045,0.09899250417947768,0.18816877901554108,0.05779147893190384,0.1004565805196762,0.05504029616713524,0.16414012014865875,0.08943776041269302,Tuna Cheesies
0.08580634742975235,0.0706990510225296,0.12531380355358124,0.07127434760332108,0.15653805434703827,0.0720701813697815,0.20696470141410828,0.21133354306221008,Spicy Grilled Cheese Sandwich
0.059999782592058175,0.18377220630645752,0.05967239290475845,0.06697563081979753,0.2211690694093704,0.06026099249720573,0.1191527396440506,0.228997141122818,Spicy Tomato Bisque With Grilled Brie Toast
0.11164498329162598,0.04632114991545677,0.17436514794826508,0.14023523032665253,0.07307058572769165,0.04870980232954025,0.18410226702690125,0.2215508371591568,Easy Steak Sandwich
0.06823260337114334,0.1107439398765564,0.3729605376720429,0.08423512428998947,0.08953060954809189,0.13806892931461334,0.06830292195081711,0.0679253563284874,Strawberry Avocado Salad
0.13722403347492218,0.058857787400484085,0.05764365196228027,0.06046794727444649,0.3164703845977783,0.05697929114103317,0.1815897524356842,0.1307671219110489,Bacon Potato And Egg Taco Ole
0.0960131585597992,0.08862370997667313,0.2414779216051101,0.10265859961509703,0.16482841968536374,0.11832049489021301,0.09385646134614943,0.09422120451927184,Emergency Garlic Bread
0.20057940483093264,0.12258470058441162,0.2757287919521332,0.08033888041973114,0.07618652284145355,0.08219780027866364,0.08361610770225525,0.07876776903867723,Mom Dills Harlequin Salad
0.16465257108211515,0.06414370238780975,0.15996664762496948,0.11460712552070618,0.3225204944610596,0.04519698396325112,0.04630109295248985,0.08261140435934068,Worlds Best Potato Salad
0.2709907293319702,0.10106377303600313,0.054730165749788284,0.12356393039226532,0.11328002065420152,0.07298027724027634,0.08866330236196518,0.17472776770591736,Daddys If Theyda Had This At The Alamo We Wouldha Won Texas Chili
0.06826789677143097,0.07121080905199051,0.15565094351768494,0.12813477218151093,0.221157655119896,0.07377047091722487,0.10853175073862076,0.1732756644487381,Homemade Scotch Eggs
0.0800185278058052,0.0684545561671257,0.19260728359222407,0.3100003302097321,0.08493952453136444,0.12321046739816666,0.07385373115539551,0.06691557168960571,Sushi Inspired Tuna Salad
0.09063153713941574,0.10784268379211426,0.06472783535718918,0.15901996195316315,0.16956713795661926,0.13224337995052338,0.1250300258398056,0.15093746781349182,Moms Oyster Stew
0.11122365295886992,0.11119183897972107,0.21139103174209595,0.11118587851524353,0.11421333253383635,0.1117355152964592,0.1178407073020935,0.11121802777051926,Hot Dog Men
0.2222137153148651,0.06590507924556732,0.260976105928421,0.10009366273880003,0.12857334315776825,0.06811168044805528,0.07532697916030884,0.07879942655563353,Russian Potato Salad
0.0540282353758812,0.05190639942884445,0.05424650013446808,0.062253057956695564,0.6163928508758545,0.05320412665605545,0.05105458572506905,0.056914240121841424,Authentic German Bread Bauernbrot
0.070256806910038,0.2418958842754364,0.21894927322864527,0.07181578874588013,0.14617919921875,0.07536213099956512,0.08751796931028366,0.08802296221256256,Spinach Salad With Pepper Jelly Dressing
0.11978031694889067,0.15766969323158264,0.18360501527786247,0.1054917722940445,0.09150319546461104,0.1741628795862198,0.08386894315481186,0.08391818404197693,Brown Bean Chowder
0.05305752530694008,0.3394132852554321,0.08746089786291122,0.057435978204011924,0.045272480696439736,0.051780477166175835,0.18097439408302307,0.1846049278974533,Italian Heroes
0.06345187872648239,0.08417674154043198,0.22715845704078674,0.10382438451051712,0.1649571657180786,0.1998893320560456,0.07387067377567291,0.08267137408256531,True Maryland Crab Cakes
0.05823920294642448,0.3948671519756317,0.047543462365865714,0.05859823524951935,0.044002451002597816,0.04920987039804458,0.09393484890460968,0.2536047697067261,Mexican Orzo Salad
0.04571431502699852,0.15359115600585938,0.12910303473472595,0.04604247212409973,0.14598225057125092,0.16082733869552612,0.11711014807224275,0.201629251241684,Baked Eggplant Sandwiches
0.05374385043978691,0.052362460643053055,0.09628281742334366,0.10315888375043868,0.05452081188559532,0.2646239101886749,0.18537600338459007,0.18993127346038816,Crab And Swiss Melts
0.17468450963497162,0.2855570316314697,0.048784807324409485,0.04893489181995392,0.07994828373193741,0.09596598893404007,0.10681287199258804,0.15931165218353271,Creamy Tomato Basil Soup
0.05141101032495499,0.28315311670303345,0.0919058620929718,0.06637097150087358,0.045247338712215424,0.15055477619171145,0.04994028434157372,0.26141664385795593,Dill Gazpacho
0.06910828500986099,0.334799587726593,0.16780588030815125,0.07526344805955887,0.14417849481105804,0.07091137021780014,0.06913874298334123,0.06879418343305588,Beet Salad With Goat Cheese
0.07887446135282516,0.07772552967071532,0.14083047211170194,0.15188777446746826,0.3089126646518707,0.07892446219921112,0.08523592352867126,0.07760869711637497,Grilled Peanut Butter And Banana Sandwich
0.10040982067584993,0.3777211904525757,0.08789753913879395,0.06459542363882065,0.08516473323106766,0.046512365341186516,0.04753623902797699,0.19016270339488986,Best Bean Salad
0.3500076234340668,0.17105460166931152,0.04866907745599747,0.06203871965408325,0.0686088278889656,0.08296548575162888,0.061796221882104874,0.15485939383506775,Italian Vegetable Soup With Beans Spinach Pesto
0.06354811042547226,0.15764720737934113,0.05163790285587312,0.1356402486562729,0.04541290923953056,0.1790582537651062,0.06417910754680634,0.3028762638568878,Fresh Salsa
0.07289724797010423,0.07113748043775557,0.1498476266860962,0.06893382221460342,0.2547004818916321,0.151361882686615,0.1448119878768921,0.08630948513746263,Velvety Pumpkin Soup With Blue Cheese And Bacon
0.2963988184928894,0.1436007171869278,0.16296511888504028,0.06006893888115882,0.14696936309337616,0.0654892697930336,0.06937255710363388,0.05513526126742363,Classic Bangers And Mash
0.06381743401288986,0.060160379856824875,0.12084491550922395,0.34351375699043274,0.05289558321237564,0.11669159680604935,0.1841392070055008,0.0579371303319931,Hot And Sour Cabbage Soup
0.17038637399673462,0.07569924741983414,0.14973405003547668,0.07450598478317261,0.2698342502117157,0.08022959530353546,0.08269568532705307,0.09691482782363893,Baked Haddock
0.07569532096385956,0.06609795987606049,0.06872441619634627,0.3157801628112793,0.1242869719862938,0.07869938760995865,0.06665652990341188,0.20405925810337067,Beef Bulgogi
0.0910567194223404,0.09101767092943193,0.2690252363681793,0.09394226223230362,0.1817949116230011,0.09109760820865632,0.0910363644361496,0.09102925658226013,Apricot Brown Sugar Ham
0.13678450882434845,0.12529560923576355,0.06041337177157403,0.09899916499853134,0.06805037707090378,0.06301649659872055,0.3882512450218201,0.059189185500144965,Taco Stuffed Shells
0.08995454758405685,0.2000989019870758,0.07312580943107605,0.08859113603830338,0.0318598710000515,0.12345458567142488,0.03606113791465759,0.3568539619445801,Blackened Tuna Steaks With Mango Salsa
0.08737963438034058,0.2433188855648041,0.08783881366252899,0.09072839468717576,0.09083420783281326,0.09163009375333786,0.08393801003694534,0.22433193027973167,Grilled Halibut With Cilantro Garlic Butter
0.0807717964053154,0.07974303513765335,0.08276931941509247,0.19180947542190552,0.0824509933590889,0.07982391119003296,0.07831399142742157,0.32431745529174805,Broiled Grouper Parmesan
0.08006668090820312,0.07728220522403717,0.07829739153385162,0.15435971319675446,0.14281642436981198,0.23504295945167544,0.08331277966499329,0.1488218456506729,Barbequed Steelhead Trout
0.10743507742881776,0.09766889363527298,0.16127629578113556,0.10890961438417436,0.20683686435222626,0.1088397353887558,0.11098143458366394,0.09805206209421158,Coconut Tilapia With Apricot Dipping Sauce
0.2442491054534912,0.109730064868927,0.14839540421962738,0.06670881807804108,0.04855586215853691,0.23783178627491,0.04938620328903198,0.09514275193214417,Lamb Tagine
0.1070416048169136,0.07495266199111937,0.08948523551225662,0.1060883030295372,0.09168251603841784,0.1489802449941635,0.07855066657066345,0.3032187819480896,Kofta Kebabs
0.2626920640468597,0.17404571175575256,0.06748758256435394,0.06601719558238983,0.06212075799703597,0.07760889828205109,0.05964929237961768,0.2303785085678101,Grilled Beef Tenderloin With Herb Garlic Pepper Coating
0.05606890842318535,0.1447289139032364,0.23476241528987885,0.05767020210623741,0.055498536676168435,0.20287297666072845,0.053131986409425735,0.19526611268520355,Cedar Plank Grilled Salmon With Garlic Lemon And Dill
0.0530807301402092,0.06454671919345856,0.17349164187908173,0.4456564784049988,0.045326407998800285,0.12001268565654755,0.048921912908554084,0.04896339401602745,Cedar Planked Salmon
0.0778750330209732,0.07309218496084212,0.06888633966445923,0.07590803503990172,0.0674569383263588,0.20157043635845184,0.2083206623792649,0.22689040005207065,Chipotle Shrimp Tacos
0.06937652081251144,0.06979400664567947,0.07226338982582092,0.13450650870800018,0.07026276737451552,0.19189032912254333,0.06750068813562393,0.3244057595729828,Jalapeno Steak
0.06284578144550322,0.1577172875404358,0.21162569522857666,0.12738564610481262,0.11319267749786376,0.12055209279060365,0.0606277696788311,0.14605306088924408,Melt In Your Mouth Broiled Salmon
0.062050897628068924,0.1550295352935791,0.07862554490566254,0.1308082640171051,0.12354444712400435,0.2356133759021759,0.058661505579948425,0.15566647052764893,Venison Bacon Burgers
0.12505872547626495,0.12590225040912628,0.061119221150875085,0.055865436792373664,0.08324017375707626,0.14395134150981906,0.23366594314575195,0.17119687795639038,Shrimp Linguine
0.07180143147706985,0.06878554821014404,0.06981906294822693,0.06704401224851607,0.1346437931060791,0.3502281606197357,0.07181506603956223,0.16586290299892426,Linguine With Scampi
0.10344122350215912,0.14987073838710785,0.046880390495061874,0.07506023347377777,0.06571018695831299,0.14193232357501984,0.20634864270687106,0.21075622737407684,Cajun Seafood Pasta
0.07081085443496704,0.3402780890464783,0.0714472159743309,0.07019124925136566,0.07543021440505981,0.07342357933521271,0.2017771154642105,0.0966416597366333,Alla Checca
0.058045748621225364,0.4444825053215027,0.06250569969415665,0.06106330454349518,0.05446726083755493,0.16160812973976135,0.05485814437270165,0.10296925902366638,Puttanesca I
0.061583783477544785,0.33721381425857544,0.06138048693537713,0.06153596565127373,0.06256069988012314,0.06410257518291472,0.1406518518924713,0.21097084879875186,Mostaccioli With Spinach And Feta
0.06281398981809616,0.20157404243946075,0.05167476832866669,0.0561261810362339,0.20990826189517967,0.09162316471338272,0.2646889090538025,0.061590667814016335,American Lasagna
0.11256098747253418,0.05695579946041107,0.057146105915308,0.05742482841014863,0.05576915293931961,0.057130999863147736,0.5460437536239624,0.05696843937039375,Baked Ziti I
0.05230676382780075,0.12828212976455688,0.04759805276989937,0.17681047320365906,0.08141891658306122,0.054262086749076836,0.3657342195510864,0.09358741343021393,Hearty Vegetable Lasagna
0.05730661749839783,0.3979727029800415,0.05741620808839797,0.05554038658738136,0.05910312756896019,0.2366698682308197,0.06558805704116821,0.0704030841588974,Fra Diavolo Sauce With Pasta
0.06151844188570976,0.06004386767745017,0.060257703065872185,0.06500360369682312,0.4295308291912079,0.12775351107120514,0.058369528502225876,0.13752248883247375,German Spaetzle Dumplings
0.0871635153889656,0.1283322274684906,0.07083041220903398,0.13235220313072205,0.09029390662908554,0.08153502643108368,0.2758558392524719,0.13363689184188846,Fettuccini With Mushroom Ham And Rose Sauce
0.07816256582736969,0.07879426330327988,0.0775756761431694,0.07765541970729828,0.07708968222141266,0.15317954123020172,0.2308362424373627,0.2267066240310669,Creamy Pesto Shrimp
0.0725046694278717,0.13875041902065274,0.0705617219209671,0.06717455387115479,0.13015234470367432,0.2105263173580169,0.14125768840312958,0.16907227039337158,Linguine With Seafood And Sundried Tomatoes
0.07916359603404999,0.26598060131073004,0.06287376582622528,0.05524757504463197,0.05702809989452363,0.2254396229982376,0.12453193217515945,0.1297347992658615,Penne With Spicy Vodka Tomato Cream Sauce
0.05366675928235054,0.05365249142050743,0.1181127429008484,0.10654111206531523,0.08938689529895782,0.06593526154756546,0.4581879377365112,0.05451679602265358,Stuffed Shells I
0.07864592224359512,0.14659956097602844,0.08924075216054916,0.15095335245132446,0.12841276824474335,0.07810817658901215,0.251617044210434,0.07642241567373276,Penne And Vodka Sauce
0.052775923162698746,0.0944615826010704,0.0493658185005188,0.18095016479492188,0.10932517051696776,0.0744185671210289,0.37745535373687744,0.06124741211533545,Spinach Lasagna Ii
0.05265473946928978,0.27616193890571594,0.04782569408416748,0.04950299486517906,0.17379072308540344,0.10376110672950743,0.2420414984226227,0.05426134541630745,Veggie Lasagna Florentine
0.05821531265974045,0.055032920092344284,0.05717309564352036,0.12821300327777865,0.12916900217533112,0.05593608692288399,0.31916001439094543,0.1971005797386169,Easy Lasagna Ii
0.10273245722055437,0.1011357679963112,0.051420263946056366,0.10393883287906648,0.05022431537508965,0.052835140377283096,0.4859982430934906,0.05171502381563186,Three Cheese Baked Pasta
0.05870629101991653,0.06072971969842912,0.05927881598472595,0.056263130158185966,0.2541370987892151,0.05870335176587105,0.3818048536777496,0.07037679851055145,Ham And Cheese Quiche
0.1664295494556427,0.05661049485206604,0.13208399713039398,0.06262344866991043,0.2457573264837265,0.05940669402480125,0.07715791463851929,0.1999305486679077,Meat Pie Tourtiere
0.3320949971675873,0.05099789798259735,0.11185042560100557,0.059358809143304825,0.2074490487575531,0.052437491714954376,0.05067296698689461,0.13513833284378052,Cornish Finnish Michigan Pasties
0.06365280598402022,0.07406821846961975,0.13412635028362274,0.3010872006416321,0.2090710550546646,0.08240652829408646,0.056088294833898544,0.0794994980096817,Grilled Salmon I
0.07547928392887115,0.22183921933174133,0.0739455595612526,0.08940412849187851,0.1887107938528061,0.13078436255455014,0.07955241948366165,0.1402842104434967,Clams Italiano
0.05754584819078445,0.2482164800167084,0.05270630493760109,0.3674048185348511,0.09256547689437866,0.060649845749139786,0.05250264704227448,0.06840857118368149,Grilled Salmon Ii
0.07016382366418839,0.25593119859695435,0.0685877725481987,0.08818723261356354,0.17170320451259613,0.204879492521286,0.0726456269621849,0.06790164858102797,Scott Ures Clams And Garlic
0.08129658550024033,0.16575634479522705,0.33408427238464355,0.1176731288433075,0.10262985527515413,0.07306721061468124,0.062187619507312775,0.06330502033233643,Steak On A Stick
0.05248724669218064,0.12621216475963593,0.0538392998278141,0.053864236921072006,0.05233076959848404,0.3690744638442993,0.05041680857539177,0.2417750209569931,Spicy Grilled Shrimp
0.06784380227327348,0.0685267299413681,0.06870907545089723,0.275449275970459,0.1207423210144043,0.20091648399829865,0.06707167625427246,0.13074065744876862,Barbeque Halibut Steaks
0.170072540640831,0.12564706802368164,0.1366935670375824,0.0656791627407074,0.12424393743276595,0.06738962978124619,0.07307591289281845,0.2371981739997864,Cajun Style Blackened Snapper
0.05327029153704643,0.1089584082365036,0.04880757257342338,0.1626426875591278,0.1313287317752838,0.11627282202243805,0.04651604220271111,0.3322033882141113,Spicy Shrimp Creole
0.14204353094100952,0.06939305365085602,0.0544373020529747,0.17889703810214996,0.047655556350946426,0.05944648012518883,0.2737186849117279,0.17440831661224365,Sweet Potato Enchiladas
0.15816709399223328,0.0772370919585228,0.15244640409946442,0.2323407381772995,0.14009085297584534,0.07785474509000777,0.08454123884439467,0.07732181996107101,Fabulous Beef Tenderloin
0.07374875247478485,0.06972409784793854,0.07457127422094345,0.06840282678604126,0.13473808765411374,0.3293420374393463,0.07223623991012572,0.17723670601844788,Easy Garlic Lemon Scallops
0.2259068936109543,0.07310876250267029,0.14297720789909366,0.07167450338602066,0.2504952847957611,0.07372062653303146,0.0725293830037117,0.08958732336759567,Rolled Dumplings
0.07436453551054001,0.17197640240192413,0.15710383653640747,0.12251003086566925,0.06489495187997818,0.136008620262146,0.10999415069818497,0.16314750909805298,Easy Yet Romantic Filet Mignon
0.07200555503368378,0.2616429030895233,0.28947994112968445,0.08580881357192993,0.07177593559026718,0.07521194964647293,0.07173318415880202,0.07234168797731401,Balsamic Roasted Pork Loin
0.06917868554592133,0.10261856764554976,0.2786625623703003,0.08747372776269913,0.1665545105934143,0.07310902327299118,0.063168965280056,0.159233957529068,Maple Baked Pork Loin Roast
0.07368049025535582,0.17062532901763916,0.0643373355269432,0.13752445578575134,0.06372538208961487,0.1339939385652542,0.19379505515098566,0.16231802105903625,Peppered Shrimp Alfredo
0.06858518719673158,0.11472029238939285,0.1313720941543579,0.10763972252607346,0.09747618436813353,0.0827682688832283,0.06327687203884125,0.3341613709926605,The Most Easy And Delish Meatloaf Ever
0.05439310520887375,0.2348184883594513,0.05452733486890793,0.05684547498822212,0.0558910183608532,0.05764364078640938,0.43155863881111145,0.05432230234146118,Four Cheese Margherita Pizza
0.08474797010421753,0.13932104408740995,0.16822218894958496,0.1009725257754326,0.1634213626384735,0.0928385779261589,0.08360183238983154,0.166874498128891,Delicious Salmon
0.12256940454244615,0.1839471161365509,0.10160912573337556,0.08966934680938721,0.09095993638038637,0.09510510414838792,0.09422137588262558,0.22191858291625974,Chicago Style Hot Dog
0.3196433484554291,0.07576361298561096,0.0808180645108223,0.08662790805101395,0.17852608859539032,0.07890705019235611,0.08072879910469055,0.09898515790700912,Homestyle Turkey The Michigander Way
0.4790715277194977,0.04763193801045418,0.04791860654950142,0.046549439430236816,0.1305682510137558,0.04741613939404488,0.04892831668257713,0.15191581845283508,Maple Roast Turkey And Gravy
0.12449617683887484,0.2362838387489319,0.06687255203723907,0.06408696621656418,0.06230689212679862,0.1582651436328888,0.05953532457351685,0.2281531095504761,Rosemary Roasted Turkey
0.3579348921775818,0.04631790518760681,0.048042744398117065,0.04867764934897423,0.2948589324951172,0.04733094573020935,0.05604748800396919,0.1007894054055214,Turkey Pot Pie I
0.26320990920066833,0.07582585513591766,0.08847092092037201,0.09740778803825376,0.09267634153366087,0.07990975677967073,0.2256751209497452,0.07682432979345323,Easy French Dip Sandwiches
0.07676343619823456,0.20796276628971105,0.07482454180717467,0.07762889564037323,0.1450534164905548,0.0781969428062439,0.07700306922197342,0.2625669538974762,Sexy Shrimp Scampi
0.2409954369068145,0.0662839412689209,0.2659233510494232,0.0644594356417656,0.12768030166625974,0.0807616338133812,0.06819088011980058,0.08570504188537598,The Worlds Best Turkey
0.05178102850914002,0.13861311972141266,0.09907156229019164,0.33290958404541016,0.07244016230106354,0.06501398980617523,0.04746289923787117,0.19270765781402588,Slammin Salmon
0.0742652639746666,0.2326672673225403,0.14308005571365354,0.09796098619699478,0.08086486905813217,0.08508126437664032,0.058371331542730324,0.22770895063877106,Simple Grilled Lamb Chops
0.1537487804889679,0.315334290266037,0.18194110691547394,0.05596890673041344,0.15507744252681732,0.04529770463705063,0.047893062233924866,0.044738702476024635,Calico Beans
0.17793260514736176,0.06394365429878235,0.06668882817029953,0.06671992689371109,0.20001058280467987,0.06597234308719635,0.2948853671550751,0.06384668499231339,Turkey Pot Pie Ii
0.14199867844581604,0.11168146878480913,0.1132071018218994,0.11170776188373566,0.11193371564149857,0.11195488274097444,0.1854252815246582,0.1120910793542862,Glazed Baked Ham
0.06154334917664527,0.06128451973199845,0.061834849417209625,0.11886318027973175,0.11928792297840116,0.060992468148469925,0.29833799600601196,0.21785567700862885,Manicotti
0.13586963713169098,0.06856115907430649,0.0679372251033783,0.06719006597995758,0.19540414214134216,0.06754826009273529,0.2009936273097992,0.19649586081504825,Easy Vegetable Pot Pie
0.06378886103630066,0.1835201680660248,0.11776152998209,0.10002050548791884,0.1042269766330719,0.07525477558374405,0.1596163511276245,0.19581082463264465,Colorful Vegetable Fajitas
0.08550678193569182,0.18218381702899933,0.07016229629516603,0.12875917553901672,0.2161496728658676,0.08121538162231445,0.1457492858171463,0.09027358144521712,Zucchini Patties
0.051692161709070206,0.3824942409992218,0.05104110762476921,0.06102974712848664,0.1302645355463028,0.10886238515377043,0.05130413547158241,0.1633116900920868,Linguine Pasta With Shrimp And Tomatoes
0.1184222176671028,0.2954586744308472,0.08382951468229294,0.04330313950777054,0.06808287650346756,0.15238401293754578,0.04905540868639946,0.18946419656276706,Marrakesh Vegetable Curry
0.09081967175006866,0.08770200610160828,0.1747153103351593,0.0837034061551094,0.1069411188364029,0.08958680927753447,0.18074718117713928,0.18578453361988068,Pesto Turkey Burgers
0.056580737233161926,0.2029421329498291,0.2524968087673187,0.05710854008793832,0.17592233419418335,0.06586458534002304,0.10558686405420303,0.08349796384572983,Pork Marsala
0.09424755722284316,0.13850586116313934,0.08566828817129135,0.23644667863845825,0.05051780864596367,0.053550418466329575,0.2899106442928314,0.051152799278497696,Rolled Flank Steak
0.22117821872234344,0.08645474910736084,0.08744512498378754,0.1500793993473053,0.08468521386384964,0.09667126089334488,0.1847019940614701,0.08878404647111893,Basic Microwave Risotto
0.09679412841796876,0.0934157371520996,0.09636034071445464,0.09113945811986923,0.3098144829273224,0.09462704509496687,0.09588342905044556,0.12196532636880875,Baked Macaroni And Cheese
0.07526405155658722,0.0734311193227768,0.2850988209247589,0.1810981631278992,0.07438001036643982,0.12008553743362428,0.073579803109169,0.11706247925758362,Slow Cooker Pulled Pork
0.15356145799160004,0.07590308040380478,0.13819749653339386,0.31614309549331665,0.11091022938489914,0.08089901506900787,0.061000000685453415,0.06338568031787872,Korean Bbq Short Ribs Gal Bi
0.04615915566682816,0.1208714321255684,0.08425912261009216,0.17429876327514648,0.047639429569244385,0.32996004819869995,0.04142092913389206,0.15539109706878662,Amazing Spicy Grilled Shrimp
0.05206840112805367,0.18418559432029724,0.05305507406592369,0.054878685623407364,0.14811456203460693,0.3076914548873901,0.050351448357105255,0.14965476095676422,Grilled Garlic And Herb Shrimp
0.2398890554904937,0.1268613487482071,0.0658685490489006,0.08651874959468843,0.15665028989315033,0.06642176955938339,0.07041847705841063,0.18737176060676566,Butternut Squash Risotto
0.09996984153985976,0.08126047253608704,0.3299350440502167,0.08618326485157013,0.15279601514339447,0.08183982223272324,0.0865299254655838,0.08148558437824249,Marinated Pork Tenderloin
0.06535221636295319,0.3073980510234833,0.07157935202121735,0.07058732211589812,0.06369951367378235,0.08213917165994644,0.1693393886089325,0.16990500688552854,Portobello Mushroom Burgers
0.06491529941558838,0.06402521580457687,0.3291341662406921,0.12909603118896484,0.20831160247325892,0.06450329720973969,0.06309397518634796,0.07692043483257294,Maple Glazed Ribs
0.05353627726435661,0.3777493834495544,0.09342752397060394,0.04902857542037964,0.04702240601181984,0.15396156907081604,0.10826029628515244,0.11701396852731705,California Grilled Veggie Sandwich
0.07367462664842606,0.07315590232610703,0.0734468400478363,0.3467686474323273,0.07198119163513184,0.07459700852632523,0.07179200649261475,0.21458375453948966,London Broil I
0.077705979347229,0.06874425709247589,0.06966188549995422,0.3874126374721527,0.06458725035190582,0.1903086155653,0.07332202047109604,0.06825733184814453,Asian Beef Skewers
0.03850644826889038,0.4070613980293274,0.03965255618095398,0.09572919458150864,0.1868311762809753,0.0444548986852169,0.06959452480077744,0.11816979944705965,Pizza On The Grill I
0.08030913025140762,0.0774979516863823,0.24849146604537964,0.15602359175682068,0.08205107599496841,0.0799073651432991,0.07643983513116838,0.19927960634231567,Prize Winning Baby Back Ribs
0.10420902818441392,0.15251637995243073,0.10180147737264633,0.21327899396419525,0.1016460731625557,0.12242954969406128,0.10012728720903397,0.10399123281240463,Barbequed Marinated Flank Steak
0.06992889195680617,0.1739557683467865,0.07047079503536224,0.2219783067703247,0.07127264142036438,0.07241621613502502,0.06738685071468352,0.252590537071228,London Broil Ii
0.09218935668468477,0.09293387830257416,0.0914338007569313,0.09102079272270204,0.0909545049071312,0.09125004708766936,0.1820979118347168,0.268119752407074,Feta Cheese Turkey Burgers
0.06963594257831572,0.05880913883447648,0.06646116077899933,0.3149065375328064,0.05760740861296654,0.07159184664487839,0.122398242354393,0.23858967423439026,Big Smokey Burgers
0.05955531820654869,0.21647925674915314,0.059259504079818726,0.06937489658594131,0.15739132463932035,0.24395984411239624,0.059043053537607186,0.13493680953979492,Basil Shrimp
0.07103441655635834,0.1837233006954193,0.07866860926151276,0.14814864099025726,0.07078877836465836,0.0959525927901268,0.24635009467601776,0.1053335815668106,Veggie Pita Pizza
